imageName,imagePath,class,height,width
00024.jpg,Dataset/Car Images/Train Images/Nissan Juke Hatchback 2012/00024.jpg,Nissan Juke Hatchback 2012,768,1024
02816.jpg,Dataset/Car Images/Train Images/Nissan Juke Hatchback 2012/02816.jpg,Nissan Juke Hatchback 2012,1200,1920
06532.jpg,Dataset/Car Images/Train Images/Nissan Juke Hatchback 2012/06532.jpg,Nissan Juke Hatchback 2012,1200,1600
00355.jpg,Dataset/Car Images/Train Images/Nissan Juke Hatchback 2012/00355.jpg,Nissan Juke Hatchback 2012,768,1024
06519.jpg,Dataset/Car Images/Train Images/Nissan Juke Hatchback 2012/06519.jpg,Nissan Juke Hatchback 2012,1366,1709
06727.jpg,Dataset/Car Images/Train Images/Nissan Juke Hatchback 2012/06727.jpg,Nissan Juke Hatchback 2012,1200,1600
05561.jpg,Dataset/Car Images/Train Images/Nissan Juke Hatchback 2012/05561.jpg,Nissan Juke Hatchback 2012,1320,2000
00182.jpg,Dataset/Car Images/Train Images/Nissan Juke Hatchback 2012/00182.jpg,Nissan Juke Hatchback 2012,733,1024
02376.jpg,Dataset/Car Images/Train Images/Nissan Juke Hatchback 2012/02376.jpg,Nissan Juke Hatchback 2012,888,1333
05631.jpg,Dataset/Car Images/Train Images/Nissan Juke Hatchback 2012/05631.jpg,Nissan Juke Hatchback 2012,1024,1280
05195.jpg,Dataset/Car Images/Train Images/Nissan Juke Hatchback 2012/05195.jpg,Nissan Juke Hatchback 2012,1200,1600
00760.jpg,Dataset/Car Images/Train Images/Nissan Juke Hatchback 2012/00760.jpg,Nissan Juke Hatchback 2012,863,1280
02163.jpg,Dataset/Car Images/Train Images/Nissan Juke Hatchback 2012/02163.jpg,Nissan Juke Hatchback 2012,938,1500
05963.jpg,Dataset/Car Images/Train Images/Nissan Juke Hatchback 2012/05963.jpg,Nissan Juke Hatchback 2012,1200,1600
05998.jpg,Dataset/Car Images/Train Images/Nissan Juke Hatchback 2012/05998.jpg,Nissan Juke Hatchback 2012,1200,1600
04853.jpg,Dataset/Car Images/Train Images/Nissan Juke Hatchback 2012/04853.jpg,Nissan Juke Hatchback 2012,1600,1066
00573.jpg,Dataset/Car Images/Train Images/Nissan Juke Hatchback 2012/00573.jpg,Nissan Juke Hatchback 2012,1872,2808
05219.jpg,Dataset/Car Images/Train Images/Nissan Juke Hatchback 2012/05219.jpg,Nissan Juke Hatchback 2012,1060,1600
03642.jpg,Dataset/Car Images/Train Images/Nissan Juke Hatchback 2012/03642.jpg,Nissan Juke Hatchback 2012,782,1280
04663.jpg,Dataset/Car Images/Train Images/Nissan Juke Hatchback 2012/04663.jpg,Nissan Juke Hatchback 2012,1067,1600
08111.jpg,Dataset/Car Images/Train Images/Nissan Juke Hatchback 2012/08111.jpg,Nissan Juke Hatchback 2012,1200,1600
03125.jpg,Dataset/Car Images/Train Images/Nissan Juke Hatchback 2012/03125.jpg,Nissan Juke Hatchback 2012,640,1024
01386.jpg,Dataset/Car Images/Train Images/Nissan Juke Hatchback 2012/01386.jpg,Nissan Juke Hatchback 2012,1200,1600
05849.jpg,Dataset/Car Images/Train Images/Nissan Juke Hatchback 2012/05849.jpg,Nissan Juke Hatchback 2012,1066,1600
02841.jpg,Dataset/Car Images/Train Images/Nissan Juke Hatchback 2012/02841.jpg,Nissan Juke Hatchback 2012,1200,1920
01141.jpg,Dataset/Car Images/Train Images/Nissan Juke Hatchback 2012/01141.jpg,Nissan Juke Hatchback 2012,1200,1920
01791.jpg,Dataset/Car Images/Train Images/Nissan Juke Hatchback 2012/01791.jpg,Nissan Juke Hatchback 2012,1080,1919
05939.jpg,Dataset/Car Images/Train Images/Nissan Juke Hatchback 2012/05939.jpg,Nissan Juke Hatchback 2012,1067,1600
01587.jpg,Dataset/Car Images/Train Images/Nissan Juke Hatchback 2012/01587.jpg,Nissan Juke Hatchback 2012,1792,2610
03423.jpg,Dataset/Car Images/Train Images/Nissan Juke Hatchback 2012/03423.jpg,Nissan Juke Hatchback 2012,1096,650
00088.jpg,Dataset/Car Images/Train Images/Nissan Juke Hatchback 2012/00088.jpg,Nissan Juke Hatchback 2012,1944,2592
00315.jpg,Dataset/Car Images/Train Images/Nissan Juke Hatchback 2012/00315.jpg,Nissan Juke Hatchback 2012,1386,2100
00709.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/00709.jpg,BMW M6 Convertible 2010,600,800
06226.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/06226.jpg,BMW M6 Convertible 2010,1575,2100
03174.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/03174.jpg,BMW M6 Convertible 2010,944,1417
04814.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/04814.jpg,BMW M6 Convertible 2010,1071,1600
01165.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/01165.jpg,BMW M6 Convertible 2010,448,1024
03014.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/03014.jpg,BMW M6 Convertible 2010,500,700
02681.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/02681.jpg,BMW M6 Convertible 2010,634,1024
07672.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/07672.jpg,BMW M6 Convertible 2010,495,750
08033.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/08033.jpg,BMW M6 Convertible 2010,301,500
00623.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/00623.jpg,BMW M6 Convertible 2010,440,640
03538.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/03538.jpg,BMW M6 Convertible 2010,363,500
04294.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/04294.jpg,BMW M6 Convertible 2010,536,868
04054.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/04054.jpg,BMW M6 Convertible 2010,1024,1280
01919.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/01919.jpg,BMW M6 Convertible 2010,480,640
04693.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/04693.jpg,BMW M6 Convertible 2010,358,636
03066.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/03066.jpg,BMW M6 Convertible 2010,768,1024
07764.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/07764.jpg,BMW M6 Convertible 2010,369,500
00022.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/00022.jpg,BMW M6 Convertible 2010,1386,2100
07759.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/07759.jpg,BMW M6 Convertible 2010,375,500
04052.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/04052.jpg,BMW M6 Convertible 2010,272,408
05830.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/05830.jpg,BMW M6 Convertible 2010,600,800
08048.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/08048.jpg,BMW M6 Convertible 2010,500,500
03684.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/03684.jpg,BMW M6 Convertible 2010,221,441
02809.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/02809.jpg,BMW M6 Convertible 2010,281,500
01469.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/01469.jpg,BMW M6 Convertible 2010,406,600
07193.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/07193.jpg,BMW M6 Convertible 2010,2848,4288
00165.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/00165.jpg,BMW M6 Convertible 2010,221,500
06498.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/06498.jpg,BMW M6 Convertible 2010,266,400
03091.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/03091.jpg,BMW M6 Convertible 2010,300,454
03734.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/03734.jpg,BMW M6 Convertible 2010,600,800
07354.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/07354.jpg,BMW M6 Convertible 2010,337,652
02774.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/02774.jpg,BMW M6 Convertible 2010,360,424
04339.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/04339.jpg,BMW M6 Convertible 2010,636,1000
06712.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/06712.jpg,BMW M6 Convertible 2010,750,1000
03327.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/03327.jpg,BMW M6 Convertible 2010,326,434
05719.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/05719.jpg,BMW M6 Convertible 2010,396,555
01197.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/01197.jpg,BMW M6 Convertible 2010,773,1000
02918.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/02918.jpg,BMW M6 Convertible 2010,360,450
06203.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/06203.jpg,BMW M6 Convertible 2010,480,640
02516.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/02516.jpg,BMW M6 Convertible 2010,300,500
08007.jpg,Dataset/Car Images/Train Images/BMW M6 Convertible 2010/08007.jpg,BMW M6 Convertible 2010,1024,1280
03214.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/03214.jpg,BMW 3 Series Wagon 2012,139,300
04547.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/04547.jpg,BMW 3 Series Wagon 2012,300,300
06030.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/06030.jpg,BMW 3 Series Wagon 2012,403,403
02874.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/02874.jpg,BMW 3 Series Wagon 2012,1536,2048
00859.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/00859.jpg,BMW 3 Series Wagon 2012,373,592
05105.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/05105.jpg,BMW 3 Series Wagon 2012,180,300
03010.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/03010.jpg,BMW 3 Series Wagon 2012,364,485
02087.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/02087.jpg,BMW 3 Series Wagon 2012,2448,3264
04769.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/04769.jpg,BMW 3 Series Wagon 2012,360,480
04998.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/04998.jpg,BMW 3 Series Wagon 2012,457,824
02419.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/02419.jpg,BMW 3 Series Wagon 2012,439,660
06696.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/06696.jpg,BMW 3 Series Wagon 2012,360,424
05604.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/05604.jpg,BMW 3 Series Wagon 2012,492,786
00153.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/00153.jpg,BMW 3 Series Wagon 2012,480,640
01089.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/01089.jpg,BMW 3 Series Wagon 2012,938,1500
01128.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/01128.jpg,BMW 3 Series Wagon 2012,480,640
06298.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/06298.jpg,BMW 3 Series Wagon 2012,938,1500
04706.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/04706.jpg,BMW 3 Series Wagon 2012,682,1024
05633.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/05633.jpg,BMW 3 Series Wagon 2012,328,450
05592.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/05592.jpg,BMW 3 Series Wagon 2012,173,300
06919.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/06919.jpg,BMW 3 Series Wagon 2012,480,640
02188.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/02188.jpg,BMW 3 Series Wagon 2012,438,640
07557.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/07557.jpg,BMW 3 Series Wagon 2012,300,400
06885.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/06885.jpg,BMW 3 Series Wagon 2012,938,1500
03709.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/03709.jpg,BMW 3 Series Wagon 2012,365,640
01687.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/01687.jpg,BMW 3 Series Wagon 2012,133,200
02992.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/02992.jpg,BMW 3 Series Wagon 2012,389,623
04266.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/04266.jpg,BMW 3 Series Wagon 2012,480,640
06934.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/06934.jpg,BMW 3 Series Wagon 2012,300,400
05568.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/05568.jpg,BMW 3 Series Wagon 2012,894,1280
02116.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/02116.jpg,BMW 3 Series Wagon 2012,300,400
07721.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/07721.jpg,BMW 3 Series Wagon 2012,768,1024
04410.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/04410.jpg,BMW 3 Series Wagon 2012,333,500
07045.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/07045.jpg,BMW 3 Series Wagon 2012,360,480
01192.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/01192.jpg,BMW 3 Series Wagon 2012,360,480
04029.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/04029.jpg,BMW 3 Series Wagon 2012,782,1280
06945.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/06945.jpg,BMW 3 Series Wagon 2012,683,1024
01395.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/01395.jpg,BMW 3 Series Wagon 2012,640,1024
08004.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/08004.jpg,BMW 3 Series Wagon 2012,480,640
01208.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/01208.jpg,BMW 3 Series Wagon 2012,768,1024
07269.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/07269.jpg,BMW 3 Series Wagon 2012,414,620
01340.jpg,Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/01340.jpg,BMW 3 Series Wagon 2012,413,620
00522.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/00522.jpg,AM General Hummer SUV 2000,71,94
03943.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/03943.jpg,AM General Hummer SUV 2000,480,640
01832.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/01832.jpg,AM General Hummer SUV 2000,100,160
01952.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/01952.jpg,AM General Hummer SUV 2000,375,500
02848.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/02848.jpg,AM General Hummer SUV 2000,480,640
04578.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/04578.jpg,AM General Hummer SUV 2000,334,500
04544.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/04544.jpg,AM General Hummer SUV 2000,200,339
05921.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/05921.jpg,AM General Hummer SUV 2000,743,1024
08031.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/08031.jpg,AM General Hummer SUV 2000,93,124
02050.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/02050.jpg,AM General Hummer SUV 2000,235,360
04874.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/04874.jpg,AM General Hummer SUV 2000,120,160
01918.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/01918.jpg,AM General Hummer SUV 2000,92,137
04056.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/04056.jpg,AM General Hummer SUV 2000,303,720
01661.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/01661.jpg,AM General Hummer SUV 2000,768,1024
06052.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/06052.jpg,AM General Hummer SUV 2000,368,490
04669.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/04669.jpg,AM General Hummer SUV 2000,384,512
02145.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/02145.jpg,AM General Hummer SUV 2000,768,1024
01277.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/01277.jpg,AM General Hummer SUV 2000,91,160
02363.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/02363.jpg,AM General Hummer SUV 2000,183,300
07025.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/07025.jpg,AM General Hummer SUV 2000,533,800
00946.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/00946.jpg,AM General Hummer SUV 2000,219,460
07966.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/07966.jpg,AM General Hummer SUV 2000,1200,1600
05754.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/05754.jpg,AM General Hummer SUV 2000,96,96
05224.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/05224.jpg,AM General Hummer SUV 2000,62,93
00163.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/00163.jpg,AM General Hummer SUV 2000,525,700
06262.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/06262.jpg,AM General Hummer SUV 2000,93,124
00773.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/00773.jpg,AM General Hummer SUV 2000,188,250
05804.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/05804.jpg,AM General Hummer SUV 2000,71,94
05030.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/05030.jpg,AM General Hummer SUV 2000,420,640
06833.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/06833.jpg,AM General Hummer SUV 2000,103,137
07279.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/07279.jpg,AM General Hummer SUV 2000,85,113
00462.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/00462.jpg,AM General Hummer SUV 2000,64,85
06159.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/06159.jpg,AM General Hummer SUV 2000,272,450
07290.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/07290.jpg,AM General Hummer SUV 2000,276,300
03008.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/03008.jpg,AM General Hummer SUV 2000,1536,2048
00887.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/00887.jpg,AM General Hummer SUV 2000,98,130
08011.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/08011.jpg,AM General Hummer SUV 2000,111,250
07487.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/07487.jpg,AM General Hummer SUV 2000,295,400
06174.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/06174.jpg,AM General Hummer SUV 2000,179,300
05657.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/05657.jpg,AM General Hummer SUV 2000,72,96
00707.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/00707.jpg,AM General Hummer SUV 2000,439,700
07684.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/07684.jpg,AM General Hummer SUV 2000,111,148
04827.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/04827.jpg,AM General Hummer SUV 2000,233,310
02311.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/02311.jpg,AM General Hummer SUV 2000,176,464
03393.jpg,Dataset/Car Images/Train Images/AM General Hummer SUV 2000/03393.jpg,AM General Hummer SUV 2000,1600,2405
02137.jpg,Dataset/Car Images/Train Images/Hyundai Genesis Sedan 2012/02137.jpg,Hyundai Genesis Sedan 2012,365,579
02123.jpg,Dataset/Car Images/Train Images/Hyundai Genesis Sedan 2012/02123.jpg,Hyundai Genesis Sedan 2012,450,600
01007.jpg,Dataset/Car Images/Train Images/Hyundai Genesis Sedan 2012/01007.jpg,Hyundai Genesis Sedan 2012,768,1024
07886.jpg,Dataset/Car Images/Train Images/Hyundai Genesis Sedan 2012/07886.jpg,Hyundai Genesis Sedan 2012,469,750
00247.jpg,Dataset/Car Images/Train Images/Hyundai Genesis Sedan 2012/00247.jpg,Hyundai Genesis Sedan 2012,540,900
04593.jpg,Dataset/Car Images/Train Images/Hyundai Genesis Sedan 2012/04593.jpg,Hyundai Genesis Sedan 2012,360,640
03388.jpg,Dataset/Car Images/Train Images/Hyundai Genesis Sedan 2012/03388.jpg,Hyundai Genesis Sedan 2012,768,1024
00685.jpg,Dataset/Car Images/Train Images/Hyundai Genesis Sedan 2012/00685.jpg,Hyundai Genesis Sedan 2012,1419,1893
05299.jpg,Dataset/Car Images/Train Images/Hyundai Genesis Sedan 2012/05299.jpg,Hyundai Genesis Sedan 2012,480,640
07512.jpg,Dataset/Car Images/Train Images/Hyundai Genesis Sedan 2012/07512.jpg,Hyundai Genesis Sedan 2012,375,500
06745.jpg,Dataset/Car Images/Train Images/Hyundai Genesis Sedan 2012/06745.jpg,Hyundai Genesis Sedan 2012,480,640
03403.jpg,Dataset/Car Images/Train Images/Hyundai Genesis Sedan 2012/03403.jpg,Hyundai Genesis Sedan 2012,348,524
05940.jpg,Dataset/Car Images/Train Images/Hyundai Genesis Sedan 2012/05940.jpg,Hyundai Genesis Sedan 2012,480,640
02342.jpg,Dataset/Car Images/Train Images/Hyundai Genesis Sedan 2012/02342.jpg,Hyundai Genesis Sedan 2012,355,569
07992.jpg,Dataset/Car Images/Train Images/Hyundai Genesis Sedan 2012/07992.jpg,Hyundai Genesis Sedan 2012,540,900
03840.jpg,Dataset/Car Images/Train Images/Hyundai Genesis Sedan 2012/03840.jpg,Hyundai Genesis Sedan 2012,375,500
01304.jpg,Dataset/Car Images/Train Images/Hyundai Genesis Sedan 2012/01304.jpg,Hyundai Genesis Sedan 2012,480,640
00744.jpg,Dataset/Car Images/Train Images/Hyundai Genesis Sedan 2012/00744.jpg,Hyundai Genesis Sedan 2012,407,585
01894.jpg,Dataset/Car Images/Train Images/Hyundai Genesis Sedan 2012/01894.jpg,Hyundai Genesis Sedan 2012,421,650
00815.jpg,Dataset/Car Images/Train Images/Hyundai Genesis Sedan 2012/00815.jpg,Hyundai Genesis Sedan 2012,333,500
03663.jpg,Dataset/Car Images/Train Images/Hyundai Genesis Sedan 2012/03663.jpg,Hyundai Genesis Sedan 2012,600,800
00627.jpg,Dataset/Car Images/Train Images/Hyundai Genesis Sedan 2012/00627.jpg,Hyundai Genesis Sedan 2012,318,520
01291.jpg,Dataset/Car Images/Train Images/Hyundai Genesis Sedan 2012/01291.jpg,Hyundai Genesis Sedan 2012,355,550
03068.jpg,Dataset/Car Images/Train Images/Hyundai Genesis Sedan 2012/03068.jpg,Hyundai Genesis Sedan 2012,528,704
02228.jpg,Dataset/Car Images/Train Images/Hyundai Genesis Sedan 2012/02228.jpg,Hyundai Genesis Sedan 2012,375,500
05026.jpg,Dataset/Car Images/Train Images/Hyundai Genesis Sedan 2012/05026.jpg,Hyundai Genesis Sedan 2012,347,500
06102.jpg,Dataset/Car Images/Train Images/Hyundai Genesis Sedan 2012/06102.jpg,Hyundai Genesis Sedan 2012,480,640
07368.jpg,Dataset/Car Images/Train Images/Hyundai Genesis Sedan 2012/07368.jpg,Hyundai Genesis Sedan 2012,782,1280
04930.jpg,Dataset/Car Images/Train Images/Hyundai Genesis Sedan 2012/04930.jpg,Hyundai Genesis Sedan 2012,336,504
03290.jpg,Dataset/Car Images/Train Images/Hyundai Genesis Sedan 2012/03290.jpg,Hyundai Genesis Sedan 2012,768,1024
02213.jpg,Dataset/Car Images/Train Images/Hyundai Genesis Sedan 2012/02213.jpg,Hyundai Genesis Sedan 2012,867,1301
07319.jpg,Dataset/Car Images/Train Images/Hyundai Genesis Sedan 2012/07319.jpg,Hyundai Genesis Sedan 2012,375,500
